3.377531520543378907e+00,3.377802746784500876e+00,3.377098487831311058e+00,3.378376310447275710e+00,3.377723065096297717e+00,3.377796296768687423e+00,3.376950662226783084e+00,3.377347464375076491e+00,3.377578591352178972e+00,3.378375304092155584e+00
3.376893296210777606e+00,3.377581477637029650e+00,3.378019230642896886e+00,3.377314317919896336e+00,3.377816269009448646e+00,3.376571094549760232e+00,3.376635312266340172e+00,3.377266251976764000e+00,3.378017925027460677e+00,3.377773877379466327e+00
3.378281563781180274e+00,3.376942920993255104e+00,3.376537301496292276e+00,3.376513747132334320e+00,3.376772621053917955e+00,3.378414640709783257e+00,3.375506330489571383e+00,3.377516211522272105e+00,3.376328038238732621e+00,3.376445082836370126e+00
3.376571176970174726e+00,3.375895628229979906e+00,3.378429725003694983e+00,3.376423186003995269e+00,3.376413358656576325e+00,3.377522106039383409e+00,3.377301727863990077e+00,3.376664309887211779e+00,3.375425972221902882e+00,3.375979659781247033e+00
3.377479822345449634e+00,3.377386930187906255e+00,3.377028124939724041e+00,3.377430851244139554e+00,3.376672365362967110e+00,3.376305069749447885e+00,3.375675606185857269e+00,3.375456111127275172e+00,3.375748973313892343e+00,3.376601568761970373e+00
3.377044726036698474e+00,3.376528639177532654e+00,3.376677448218503130e+00,3.376101281843433277e+00,3.376629705837542961e+00,3.376225170292256550e+00,3.376272605988545283e+00,3.375720658597965773e+00,3.376339020904706612e+00,3.376186149380472123e+00
3.376670173795296215e+00,3.377597776488221459e+00,3.376260646296639578e+00,3.376105543651573893e+00,3.374933839255211065e+00,3.376217532363628315e+00,3.376401862391309017e+00,3.375106204736019855e+00,3.375507243789581224e+00,3.375992703676062856e+00
3.377462166890915274e+00,3.377154174556902255e+00,3.375554709468317593e+00,3.376220006430970866e+00,3.376271086197971893e+00,3.376235986119616506e+00,3.375810426077772153e+00,3.375735241699654221e+00,3.374482838503488846e+00,3.375172873194624223e+00
3.377595475556920412e+00,3.375345949703518755e+00,3.375706890327276000e+00,3.376359071815156820e+00,3.376122750405363249e+00,3.375647716018865374e+00,3.375331341134338636e+00,3.375965879934356373e+00,3.374503943744808332e+00,3.375408119341729130e+00
3.377074188586271397e+00,3.376200054549838292e+00,3.376922993375419679e+00,3.375370350513245299e+00,3.375666390964333186e+00,3.375349994916198249e+00,3.375404382510592161e+00,3.375368975939053939e+00,3.374811660377117661e+00,3.374245230695119169e+00
3.377297050102344045e+00,3.376076962230980527e+00,3.376018981963467169e+00,3.376004038792585149e+00,3.375218285183462896e+00,3.375580425126297079e+00,3.375078850936695574e+00,3.373978302476755786e+00,3.374167221583919130e+00,3.374550344128287360e+00
